30,0.04,5000,0.875,True,0.7972983636761639
30,0.04,3000,0.875,True,0.7892178411862527
30,0.04,4000,0.875,True,0.8107867182951568
30,0.02,2000,0.0,False,0.885728288043016
30,0.02,5000,0.9375,True,0.81648556246967
30,0.02,3000,0.875,True,0.8052287172028134
30,0.02,1000,0.5625,True,0.8571180821808901
30,0.08,2000,0.0,False,0.8612124577322395
30,0.08,3000,0.9375,True,0.7780197611871461
30,0.08,4000,0.875,True,0.7688727679506959
30,0.08,1000,0.5625,True,0.8361840488590517
30,0.06,2000,0.875,True,0.7903359923659125
30,0.06,3000,0.875,True,0.8047925861067718
30,0.06,1000,0.875,True,0.7751799231359958
30,0.0,2000,0.875,True,0.7781336181286764
30,0.0,5000,0.5625,True,0.8494146836197904
30,0.0,3000,0.5625,True,0.8499561803166817
30,0.0,4000,0.875,True,0.7931354436231598
30,0.0,1000,0.875,True,0.8029191666328018
15,0.04,5000,0.5625,True,0.7287988275184993
15,0.04,4000,0.0,False,0.771724403411243
15,0.04,1000,0.0,False,0.6995672999284038
15,0.02,2000,0.0,False,0.7178224960453745
15,0.02,3000,0.0,False,0.7369401500495343
15,0.02,4000,0.5625,True,0.6291287583067058
15,0.02,1000,0.0,False,0.7347988029905056
15,0.08,2000,0.0,False,0.6970057077278266
15,0.08,3000,0.0,False,0.7118777889803556
15,0.08,4000,0.0,False,0.7382830871108335
15,0.08,1000,0.0,False,0.6486786739854125
15,0.06,2000,0.0,False,0.7007638474930933
15,0.06,1000,0.9375,True,0.6635938357166278
15,0.0,2000,0.0,False,0.7601526056841237
15,0.0,5000,0.6875,True,0.6954974581962426
15,0.0,3000,0.0625,True,0.7887666753216462
15,0.0,4000,0.0,False,0.7816284263621317
15,0.0,1000,0.4375,True,0.6888351894035912
23,0.04,2000,0.125,True,0.8670006980187872
23,0.04,5000,0.125,True,0.8580693342672698
23,0.04,3000,0.0,False,0.9603045594039268
23,0.04,4000,0.0,False,0.9553959045867264
23,0.04,1000,0.125,True,0.8616818675009965
23,0.02,2000,0.125,True,0.883600408227908
23,0.02,5000,0.125,True,0.8624970559362665
23,0.02,3000,0.0,False,0.9575281614250515
23,0.02,4000,0.125,True,0.8643397487856609
23,0.02,1000,0.0,False,0.8468611269678503
23,0.08,2000,0.0,False,0.9168436293551844
